8.8434e+05
5.5588e+05
4.368e+05
3.1322e+05
2.7626e+05
2.0902e+05
1.9271e+05
1.8112e+05
1.7774e+05
1.6161e+05
1.5227e+05
1.4327e+05
1.2961e+05
1.1498e+05
1.0635e+05
1.0148e+05
98814
95430
89034
87535
82251
76057
75096
73497
70085
69618
67852
65235
60351
57751
56827
53568
51958
50400
49518
47553
46420
45736
43673
42846
40994
39643
37674
36911
35687
35331
34741
34151
33042
32360
31602
31359
30835
29438
29174
28904
28180
26970
26692
25960
25729
25573
24809
23715
23018
22761
22471
22118
21728
21494
21265
20862
20309
19889
19703
19583
19114
18696
18463
18259
17985
17581
17320
17059
16619
16540
15793
15755
15623
15340
15194
14946
14840
14681
14501
14227
13793
13622
13511
13405
13251
13157
12975
12704
12447
12291
12143
11976
11843
11606
11585
11400
11204
11008
10877
10750
10692
10544
10383
10187
10151
10009
9812.1
9709.5
9442.4
9390.4
9325
9296.2
9162.2
8968.5
8889.5
8786.6
8678.5
8567.2
8534.3
8481.7
8362.8
8291.9
8215.4
8136.6
7983.4
7954.1
7865.8
7755.3
7684.8
7561.7
7499.6
7441.5
7309
7232.6
7007
6920.8
6850.6
6777.9
6684.4
6642.5
6580.9
6549.9
6393
6330.5
6296.5
6198.8
6174.2
6072
6000.1
5948.9
5882.6
5820.8
5742.9
5682.4
5600.3
5573.5
5511.3
5401.1
5325.1
5214.7
5156.1
5112.7
5054.4
4981.7
4942.6
4874.9
4865.5
4810.3
4704.9
4670.3
4646.8
4560.9
4517.6
4506.7
4290.8
4260.7
4226
4173.6
4142.9
4099.8
3901.2
3851.5
3750.6
