4103.2
2024.1
1679
1413.7
1316.3
1233.5
1012.7
921.34
878.97
810.96
792.08
772.47
709.7
670.26
655.84
624.31
616.92
590.36
572.54
544.4
533.94
517.28
502.79
489.8
485.61
471.69
466.43
454.6
441.38
438.06
426.47
416.91
412.17
402.33
396.92
393.02
384.37
379.76
376.15
368.57
356.45
355.41
353.83
346.85
343.93
341.35
337.11
333.28
331.76
326.15
321.44
316.83
315.53
311.91
310.26
309
303.98
300.44
296.22
293.67
291.52
287.52
285.33
283.7
281.33
279.03
273.96
272.47
271.67
267.72
266.12
264.95
262.03
260.11
258.43
257.74
254.41
252.92
250.64
248.58
247.19
244.67
244.03
240.72
239.28
238.08
236.67
235.6
233.07
231.07
229.14
228.32
226.48
226.01
224.54
223.61
222.48
220.5
220.21
218.13
217.62
216.55
214.98
214.15
212.94
210.72
209.99
208.93
207.08
206.35
205.29
203.54
202.58
201.62
199.21
198.6
197.73
197.39
195.98
194.66
193.57
192.64
191.94
190.89
190.39
189.28
188.36
187.49
186.35
186.2
185.7
184.16
182.98
181.83
181.33
180.1
179.08
178.63
177.21
176.67
175.42
175.15
174.12
173.31
172.99
172.13
170.83
170.71
169.22
168.37
167.36
167.31
166.56
165.29
164.58
163.74
163.41
162.46
160.72
160.09
159.74
158.89
158.32
157.88
157.23
156.13
155.36
154.71
154.06
153.58
153.01
151.63
151.27
150.71
150.11
149.25
148.88
147.17
146.07
145.63
145.11
144.49
143.82
143.16
142.1
141.62
141.07
139.76
138.83
138.32
137.42
136.68
135.58
134.43
132.78
132.01
131.16
129.49
127.32
