0.00071781,-0.0044435,0.0035064
0.0007536,-0.0044356,0.0034828
0.00079056,-0.0044274,0.0034623
0.00084149,-0.0044217,0.003431
0.00093686,-0.0044063,0.0033802
0.001033,-0.0044006,0.0033421
0.0011292,-0.0043923,0.0033042
0.0012497,-0.0043891,0.003289
0.001373,-0.0043889,0.0032682
0.0014663,-0.0043652,0.0031715
0.0015746,-0.0043334,0.0030673
0.0016605,-0.0042842,0.0029557
0.0017329,-0.0042374,0.0028574
0.0018631,-0.004189,0.0027892
0.0020166,-0.0041306,0.0027055
0.0022523,-0.0041664,0.0027223
0.0024704,-0.0041954,0.00275
0.0025976,-0.004122,0.0027056
0.0027337,-0.0040473,0.0026485
0.0028702,-0.004203,0.0024489
0.003039,-0.0043423,0.0022154
0.0031419,-0.0042876,0.0021053
0.003263,-0.0042142,0.00198
0.0033233,-0.0041129,0.0019162
0.0034401,-0.0039812,0.0018035
0.0034048,-0.0038442,0.0017334
0.0034049,-0.0036975,0.0016483
0.0034946,-0.0036618,0.0016521
0.0035739,-0.0036282,0.0016773
0.0035014,-0.0036303,0.0016755
0.0034695,-0.003632,0.0016588
0.0034098,-0.0035439,0.0016344
0.003375,-0.0034516,0.0015811
0.0031715,-0.0033363,0.0015711
0.0029859,-0.0032126,0.0015455
0.0028723,-0.0031145,0.0016794
0.0027852,-0.0030222,0.0018025
0.0026094,-0.0029552,0.0019486
0.0025194,-0.0029163,0.0020117
0.0024008,-0.0027615,0.0020969
0.0023005,-0.0026163,0.0021608
0.0021008,-0.0026172,0.0022635
0.0019441,-0.0026266,0.002332
0.0017039,-0.0025062,0.0023999
0.0015195,-0.0024056,0.0024177
0.0013252,-0.0023673,0.0024611
0.0011334,-0.0023322,0.0025033
0.00096272,-0.002251,0.0025268
0.00079248,-0.0021712,0.0025489
0.00076421,-0.0020813,0.0025749
0.00070201,-0.0019935,0.0026143
0.00062706,-0.0018773,0.0026704
0.00057244,-0.0017707,0.0027108
0.00055335,-0.0016965,0.0025983
0.00044522,-0.0016184,0.0025334
0.00047863,-0.0015467,0.002478
0.00047453,-0.0014667,0.0024346
0.00046407,-0.0013672,0.0023662
0.00049832,-0.0012608,0.0022918
0.00046206,-0.0011891,0.0022803
0.00056431,-0.0011332,0.0021994
0.00061584,-0.0010927,0.0020609
0.00068839,-0.0010462,0.0019079
0.0007261,-0.00098863,0.001794
0.0008978,-0.00090208,0.0016511
0.0010526,-0.00084689,0.0014684
0.0011268,-0.00079446,0.0013287
0.001176,-0.00076192,0.0013238
0.001422,-0.0007075,0.0012421
0.0015044,-0.00064706,0.0010329
0.0016436,-0.00055552,0.00077641
0.0018223,-0.00048489,0.00059587
0.0019503,-0.00041798,0.00044362
0.0021383,-0.00040339,0.00029347
0.0022803,-0.00038339,0.0001562
0.0024067,-0.00035372,4.437e-05
0.0026451,-0.00029371,-0.00011903
0.0028413,-0.00027341,-0.00032048
0.0029584,-0.00027237,-0.00048365
0.0031348,-0.00019557,-0.0006885
0.003161,-0.00015192,-0.0008494
0.0032573,-0.00016339,-0.00098907
0.0033859,-0.00015723,-0.0011267
0.0033975,-0.00019761,-0.0012195
0.0035696,-0.00019016,-0.0013699
0.0037207,-0.00019007,-0.0015057
0.0038056,-0.00019768,-0.0016424
0.0038286,-0.00015371,-0.0017635
0.0039377,-0.00010192,-0.0019043
0.004039,-0.0001045,-0.0020338
0.0038731,-0.00017519,-0.0020706
0.0037619,-0.00016891,-0.0021602
0.0038324,-0.00012039,-0.0023199
0.0038828,-0.00014257,-0.0024762
0.0037916,-0.0001876,-0.0025888
0.0037359,-0.00018901,-0.0026608
0.0037456,-0.00017817,-0.0027577
0.0036366,-0.00023375,-0.0028864
0.0035909,-0.00026861,-0.0030306
0.0035792,-0.00028568,-0.0030835
0.0034716,-0.00031781,-0.0030913
0.003427,-0.00030199,-0.0031136
0.0033412,-0.0002856,-0.0031241
0.003239,-0.00037329,-0.0031804
0.0031402,-0.00046085,-0.0032267
