-0.00068899,-7.7819e-05,-0.00015238
5.622e-06,0.00079284,0.00070089
-0.00026083,0.00044079,0.00034661
-6.9087e-05,0.00066335,0.00051509
-6.6325e-05,0.00070758,0.00063833
-0.00034762,0.00043365,0.00038099
-0.00061275,0.00016722,-3.8502e-05
-0.00055834,0.0001639,-6.5362e-05
-0.00061575,0.00011497,-0.00012829
-0.00062115,0.00015845,-7.7564e-05
-0.0007889,-1.2262e-05,-0.00012734
-0.00093821,-9.2504e-05,-0.00023172
-0.0010786,-8.5976e-05,-0.00031541
-0.0012191,-0.00026864,-0.00048916
-0.0013092,-0.00046215,-0.00065426
-0.0014295,-0.00063767,-0.0007442
-0.00151,-0.0009108,-0.00096955
-0.0018323,-0.0011523,-0.0012692
-0.0018674,-0.0011492,-0.0012644
-0.0017827,-0.0011469,-0.0012298
-0.0019222,-0.0013035,-0.0014508
-0.0020201,-0.0013056,-0.0013917
-0.0019147,-0.0010802,-0.0010946
-0.0018839,-0.0011635,-0.0011733
-0.0020052,-0.0013562,-0.0014257
-0.0020106,-0.0012816,-0.0012754
-0.0019211,-0.0011136,-0.0010835
-0.0018691,-0.0010617,-0.00093824
-0.0018775,-0.0010482,-0.00087902
-0.0019076,-0.0010913,-0.00087301
-0.0019435,-0.001121,-0.00095357
-0.0019662,-0.0011818,-0.0010043
-0.0017537,-0.0010154,-0.0006807
-0.0016597,-0.00078203,-0.00062762
-0.0018341,-0.0010072,-0.00093384
-0.0017936,-0.0010275,-0.00086173
-0.0017545,-0.0009525,-0.00080251
-0.0019228,-0.0012605,-0.0010242
-0.0019148,-0.001134,-0.00091159
-0.0019739,-0.0011494,-0.00096947
-0.0019843,-0.0011614,-0.0008466
-0.0018288,-0.00095534,-0.00056772
-0.001851,-0.00097158,-0.00056852
-0.0018498,-0.00094434,-0.00044246
-0.0018614,-0.00082602,-0.00045647
-0.0019605,-0.00087926,-0.00057499
-0.0020079,-0.001023,-0.00070265
-0.0019785,-0.00099521,-0.00068031
-0.0020651,-0.0011375,-0.00082273
-0.0020649,-0.0010066,-0.00062819
-0.0019991,-0.00085339,-0.00046636
-0.0020401,-0.00093281,-0.00061749
-0.0020795,-0.00096204,-0.00067708
-0.0021869,-0.0011642,-0.00091302
-0.0021819,-0.0012062,-0.001025
-0.0022654,-0.0013273,-0.0011988
-0.0022845,-0.0013891,-0.0012869
-0.0022595,-0.0013213,-0.0010238
-0.0022886,-0.0012922,-0.0011615
-0.0025198,-0.0015499,-0.0015622
-0.0023966,-0.0012779,-0.0011287
