0.0014096,0.0021441,0.0035082
0.0014524,0.0021301,0.003209
0.0014589,0.0019899,0.0028891
0.0012009,0.0015117,0.0023765
0.0011579,0.0013464,0.0022754
0.0013341,0.0016257,0.0024452
0.0013955,0.0015596,0.0022384
0.00096366,0.0014528,0.0020937
0.0011785,0.0020277,0.0027631
0.00092242,0.0016996,0.002453
0.00076817,0.0015397,0.0023505
0.0012194,0.0019252,0.0026783
0.00089821,0.0018404,0.0026024
0.0012622,0.0021165,0.0029964
0.0010642,0.0019216,0.0031376
0.0015155,0.0024549,0.0038083
0.0014583,0.0026391,0.0042208
0.0017686,0.0029591,0.0042838
0.0019505,0.0033911,0.0044863
0.002299,0.0037547,0.004763
0.0026297,0.0041255,0.0051774
0.0028008,0.004499,0.0055673
0.0031333,0.0047658,0.0059287
0.003224,0.0047593,0.0055549
0.0035189,0.0053657,0.006026
0.0039927,0.006094,0.006438
0.0039156,0.0056959,0.0058801
0.0039136,0.0054633,0.0055768
0.0039761,0.0055954,0.0057777
0.003452,0.0051021,0.0052715
0.0031822,0.0046015,0.0047836
0.0026473,0.003984,0.004448
0.0028844,0.0042951,0.0050222
0.0028631,0.0042881,0.0049806
0.0025635,0.0038501,0.0045665
0.0024129,0.0036689,0.0045742
0.0020097,0.0030214,0.0035673
0.0015266,0.0022624,0.0027544
0.0013683,0.0018356,0.0025063
0.00099033,0.0011293,0.0020588
0.00077196,0.0012614,0.0022873
0.0008965,0.0015091,0.0028594
0.00067115,0.0011571,0.0024625
0.00047488,0.00089246,0.0021049
0.00025571,0.00064252,0.0019743
7.3899e-05,0.00060597,0.0019121
-0.0002215,9.6312e-05,0.0014301
-0.00028549,-6.2842e-05,0.0012076
-0.00034381,-2.873e-05,0.0015063
-0.0004042,8.9675e-06,0.0014282
-0.00055063,-0.00016864,0.0016
-0.00039151,0.00027533,0.0021611
-0.00049314,0.00016281,0.0019087
-0.00081383,-0.00044785,0.00085177
-0.00080695,-0.00084684,0.0005339
-0.00087951,-0.00071482,0.00082608
-0.0011693,-0.0012275,0.00018753
-0.0013405,-0.001516,-5.5005e-05
-0.0011704,-0.0011105,0.00037033
-0.0013698,-0.001054,0.00025374
-0.001159,-0.00061943,0.00058604
-0.0012219,-0.00070754,0.00046353
-0.0012398,-0.00082255,0.00018356
-0.0012389,-0.00083058,-4.9253e-05
-0.0011344,-0.00063066,0.00021259
-0.0011206,-0.00055675,0.00023365
-0.0010819,-0.00078321,-7.0448e-05
-0.001228,-0.00060554,0.00013922
-0.0010241,-0.00028777,0.00057001
-0.00096181,-0.00042703,0.00039162
-0.00062091,-0.00021018,0.00076469
-0.00051146,-6.0895e-05,0.0010137
-0.00053373,0.00011245,0.0012212
-0.00059841,4.4848e-05,0.0010914
-0.00073926,-0.0004469,0.00030998
-0.00080878,-0.00061314,0.00031241
-0.0010533,-0.00074833,0.00020935
-0.0010891,-0.00089857,2.5107e-05
-0.0011442,-0.00072714,0.00017116
-0.0009881,-0.00049684,0.00049319
-0.0011171,-0.00063339,0.00033889
-0.0012142,-0.00091671,-0.00034396
-0.0012441,-0.00093959,-0.000375
-0.0015089,-0.00095164,0.00013925
-0.0014437,-0.00074535,-6.9086e-05
-0.0012494,-0.00094427,-7.4626e-05
-0.0010566,-0.0007115,0.00058946
-0.001123,-0.0010124,0.00012961
-0.00092579,-0.0007729,0.0003182
-0.0011588,-0.00078955,0.00023416
-0.0012252,-0.0013033,-0.00036645
-0.0011639,-0.0012653,-0.00025705
-0.00093276,-0.00093951,0.00021297
-0.0010892,-0.0011437,-0.00018942
-0.0011151,-0.0011942,-0.00010897
-0.0011161,-0.00094102,-1.6001e-05
-0.0010984,-0.0010654,-8.8709e-05
-0.0013513,-0.0013047,-0.00037475
-0.0014159,-0.0010036,-0.00023586
-0.0014509,-0.0010025,-6.3338e-05
-0.0012571,-0.0010561,-0.00037715
-0.0014699,-0.0014591,-0.00080718
-0.0012483,-0.0014245,-0.00050391
-0.0013222,-0.0013173,-0.00029466
-0.0014437,-0.0014889,-0.00060146
-0.0011957,-0.0014079,-0.00044777
-0.0006249,-0.00053555,0.00054344
-0.00054701,-0.00039756,0.00080773
-0.0007444,-0.0005134,0.00074483
-0.00081827,-0.0008613,0.00052788
-0.000922,-0.001248,-3.5942e-05
-0.0010803,-0.0013687,-0.00037384
-0.00082873,-0.00091926,-9.7973e-06
-0.00066308,-0.0008656,9.3257e-05
-0.00090964,-0.00094527,-5.8066e-05
-0.0012477,-0.0014694,-0.00054048
-0.00083802,-0.00089605,0.00014169
-0.00061588,-0.0004345,0.0003226
-0.00033754,-0.00016233,0.00059934
-0.00038703,-0.00032278,0.00026517
-0.0003944,-0.00043218,0.00016772
-0.00067533,-0.00077749,-9.7384e-05
-0.00073715,-0.00067472,0.00011899
-0.00068573,-0.00052511,0.00065126
-0.0003396,-0.00042917,0.00071898
-0.00045883,-0.00069226,0.0004213
-0.00041159,-0.00052768,0.00049102
-0.00043577,-0.00053558,0.00052826
-0.00027512,-0.00031163,0.00091421
0.00090503,0.0017454,0.0028477
0.0014507,0.0021894,0.0032731
0.0010854,0.0015526,0.002694
0.0016276,0.0020115,0.0030319
0.0010661,0.0013375,0.0021494
0.0016627,0.0021007,0.0028332
0.0010036,0.0017127,0.0023403
0.00049996,0.0011282,0.0016791
0.00031742,0.00052356,0.0013455
0.00093624,0.0010661,0.0022905
0.0011692,0.0015895,0.0028034
0.0011962,0.0019979,0.0029869
0.0010242,0.0018137,0.0028812
0.00090252,0.0016265,0.0027897
0.00079099,0.0015026,0.0029051
0.0015286,0.0021965,0.0037515
0.0013492,0.0026269,0.004084
0.00189,0.00341,0.0048582
0.0021661,0.0039083,0.0052918
0.0026086,0.0043295,0.0055705
0.0026558,0.0044788,0.0057591
0.0030298,0.0050934,0.0063203
0.0033695,0.0055976,0.0064001
0.0037312,0.0059791,0.0069187
0.0040145,0.0063201,0.007114
0.0043587,0.0067651,0.0072691
0.0046025,0.0068349,0.0071112
0.0045091,0.0066098,0.0067409
0.0044344,0.006753,0.006879
0.0044458,0.0066866,0.0069567
0.0040231,0.0062764,0.0067
0.0035466,0.0055423,0.0058685
0.0035951,0.0052456,0.0059568
0.0036621,0.0053016,0.0060495
0.0033347,0.0045018,0.0051944
0.0029379,0.004216,0.0049897
0.0028901,0.0040656,0.0047783
0.0022968,0.0032344,0.0040284
0.0021483,0.0027906,0.0037084
0.0020374,0.002834,0.0039378
0.001629,0.002638,0.0039946
0.0014215,0.0023886,0.0037395
0.0010609,0.0016112,0.0026934
0.00079613,0.0010585,0.0022298
0.00048583,0.0008207,0.0021254
0.00035662,0.00072246,0.0019251
-0.0001424,0.00034772,0.001315
-0.00028514,9.4755e-05,0.0013079
-0.00029386,-0.00021971,0.0012267
-0.00027415,-0.00010572,0.0010339
-0.00052706,-0.00057763,0.00086125
-0.00056496,-0.00059752,0.00095985
-0.0008834,-0.0011197,0.00010769
-0.00085688,-0.0011056,0.00043719
-0.0008557,-0.00044016,0.0012178
-0.0007283,-0.00016116,0.0014841
-0.0007993,-0.00061684,0.00092612
-0.0011156,-0.00095126,0.00054732
-0.0012343,-0.00070897,0.00071984
-0.001261,-0.00096724,0.00035072
-0.0015219,-0.001472,-7.676e-05
-0.0016641,-0.0014027,-0.00019914
-0.0015375,-0.0012154,1.5804e-05
-0.0013585,-0.0009993,5.5287e-05
-0.0010614,-0.00064627,0.00053198
-0.00078316,-0.0004133,0.00090531
-0.00085087,-0.00062562,0.0006351
-0.00079458,-0.00060805,0.00052558
-0.0008975,-0.00056428,0.00033072
-0.0008028,-0.00018664,0.00066392
-0.00082457,-0.00055178,9.7136e-05
-0.0009775,-0.00066889,0.00028989
-0.00067287,0.00018402,0.001301
-0.00074335,-0.00021896,0.00070658
-0.0007429,-0.00034269,0.00041363
-0.00093097,-0.00049756,3.0041e-05
-0.0009511,-0.00061117,0.00021196
-0.00071938,-0.00052118,0.00057593
-0.00079638,-0.0006906,0.00031828
-0.00086633,-0.0007877,7.9554e-05
-0.00092515,-0.0011162,-0.00033464
-0.0011641,-0.0013096,-0.00052504
-0.00083489,-0.00047693,0.00061131
-0.00086244,-0.00079311,0.00039138
-0.0010526,-0.0011026,0.00014512
-0.0011406,-0.001168,-0.00017582
-0.00084474,-0.0010038,-0.00012966
-0.00093214,-0.0011339,-0.00013401
-0.00093839,-0.0011134,9.1279e-05
-0.00083479,-0.0011156,7.4359e-05
-0.00092578,-0.00098019,0.00031706
-0.0010832,-0.0011431,-0.00014714
-0.0010247,-0.0014009,-0.00039825
-0.00092461,-0.0011525,-0.00011134
-0.0011888,-0.0013351,-0.00046981
-0.0011556,-0.0015108,-0.00050395
-0.0010329,-0.0014698,-0.00033324
-0.00086157,-0.0011073,3.5252e-05
-0.001369,-0.0017641,-0.00080796
-0.001806,-0.0021609,-0.0014756
-0.0016296,-0.0018846,-0.00085903
-0.0015185,-0.0018862,-0.00088171
-0.0016397,-0.0019355,-0.0010184
-0.0015834,-0.0017347,-0.00076669
-0.0013295,-0.0012196,-0.00028054
-0.0010355,-0.00091291,0.00014599
-0.0012811,-0.0014137,-0.00035165
-0.0014302,-0.001814,-0.0010104
-0.001182,-0.0015531,-0.00060451
-0.0012776,-0.001587,-0.00056637
-0.0010843,-0.0011514,-0.00028288
-0.0010694,-0.00087625,0.00010023
-0.001093,-0.0010775,0.00012338
-0.0011971,-0.00080485,0.00024009
-0.00095783,-0.00046967,0.00056227
-0.00074618,-0.00012005,0.0007332
-0.00061455,-0.0001337,0.00044699
-0.00082157,-0.00072202,-2.6524e-05
-0.00062951,-0.00056999,0.0002881
-0.00068329,-0.00062689,0.0003557
-0.0010919,-0.00092977,2.5186e-05
-0.0010261,-0.00087793,0.0002248
-0.0011033,-0.001058,0.00026024
-0.00073131,-0.00069404,0.00051054
-0.00087663,-0.00095824,-2.8145e-06
-0.0009904,-0.0010191,-0.00029423
-0.00089589,-0.00079324,-3.6031e-05
-0.0007688,-0.0006085,0.00020309
-0.00023401,-0.00016998,0.00088944
0.0011979,0.0021436,0.0029911
0.0018455,0.0026205,0.0037787
0.0016362,0.0021662,0.0033525
0.00134,0.0017851,0.0026783
0.0012304,0.0015263,0.0025245
0.00084893,0.0015525,0.002385
0.00080911,0.0012642,0.002126
0.00032558,0.00074972,0.0014538
0.00017689,0.00055569,0.00147
